AREA,AREA_TITLE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,2390,5.4,2.578,1.18,,,47.66,99140,2.4,20.13,32.7,51.82,59.55,64.14,41870,68010,107780,123860,133420,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,50,13.7,1.371,0.63,,,57.68,119970,3.3,41.4,53.16,59,60.35,67.8,86110,110560,122720,125530,141020,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,30,47.8,0.896,0.93,,,69.51,144570,8.8,52.12,54.32,63.19,83.04,103.49,108420,112980,131440,172730,215270,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,270,10.2,0.29,0.3,,,22.91,47660,3,14.88,18.17,20,23.51,40.94,30950,37790,41600,48890,85160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,440,9.1,0.472,0.3,,,25.33,52690,3.3,10.35,19.87,25.33,31.1,38.37,21530,41320,52690,64690,79800,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,30,20.6,0.961,0.61,,,49.14,102200,3.9,27.27,38.11,48.07,51.79,66.36,56730,79260,99990,107710,138030,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,30,8.9,0.034,0.31,,,21.46,44630,2.3,12.35,18.46,23.4,24.94,29.41,25680,38390,48660,51880,61160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,80,4.9,0.088,0.86,,,17.69,36790,1.7,10.42,11.74,12.06,15.4,38.71,21670,24420,25090,32040,80520,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,830,20.6,0.896,1.05,,,14.33,29810,2.8,10.22,11.97,14.86,15.62,17.12,21260,24900,30910,32490,35610,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,270,23.2,0.294,0.26,,,23.78,49470,8.8,15.08,15.81,20.52,24.4,42.5,31370,32890,42690,50740,88400,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,120,30.9,0.128,0.25,,,45.22,94060,14.1,25.68,26.38,50.08,59.82,69.79,53410,54860,104170,124430,145160,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,740,3,11.41,0.55,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,22860,1.3,24.629,1.18,,,18.81,39130,0.5,13.83,15.44,17.51,20,24.29,28770,32110,36420,41600,50530,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,380,9.2,11.168,0.53,,,33.85,70410,1.8,21.66,28.84,33.2,40.51,42.12,45050,59990,69050,84270,87610,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,540,25.4,0.578,1.84,,,29.11,60540,2.8,26.5,26.87,27.84,31.28,33.33,55120,55890,57910,65060,69330,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,90,10.8,1.325,0.72,,,42.58,88570,3.9,18.89,24,39.49,61.61,78.07,39300,49910,82150,128140,162390,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,40,28,0.674,0.91,,,109.99,228770,14.2,41.28,65.48,107.18,#,#,85860,136200,222940,#,#,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,580,5.3,0.624,0.85,,,51.53,107190,4.3,28.96,42.63,47.65,62.68,68.82,60250,88660,99110,130370,143150,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,40,39.2,0.56,1.26,,,#,#,5.3,#,#,#,#,#,#,#,#,#,#,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,90,28,0.096,0.22,,,58.38,121430,8.3,46.51,49.79,51.23,74.51,78.56,96730,103560,106560,154980,163400,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,60,24.6,0.069,0.53,,,58,120630,11.3,41.02,41.02,63.52,71.4,78.15,85320,85320,132130,148510,162550,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,40,17.4,1.053,8.07,,,73.61,153100,7.4,51.13,74.79,74.79,74.79,74.8,106350,155560,155560,155560,155570,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,**,**,**,**,,,59.11,122950,6.3,49.32,51.38,61.58,64.86,70.74,102590,106870,128090,134900,147140,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,60,33.1,0.065,0.31,,,94.48,196520,27.9,35.32,59.3,59.72,#,#,73460,123340,124220,#,#,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,800,2.8,0.862,0.42,,,82.71,172030,1.7,15.91,26.92,101.6,#,#,33090,55990,211330,#,#,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,50,32.4,0.751,0.54,,,32.18,66940,5.5,20.25,28.9,29.76,37.95,45.75,42120,60110,61900,78930,95160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,3310,5.2,3.566,1.62,,,18.4,38260,1.8,11.14,14.77,18.26,21.11,24.32,23170,30730,37990,43910,50590,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,100,15.6,2.914,1.32,,,24.89,51780,5.9,17.87,18.16,23.79,31.09,36.05,37180,37770,49480,64670,74980,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,520,19.8,0.565,1.54,,,14.88,30950,3,9.69,10.28,14.07,18.64,20.73,20150,21380,29270,38760,43120,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,**,**,**,**,,,13.07,27180,10.8,10.75,10.75,10.75,14.85,17.13,22350,22350,22350,30890,35630,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,240,20.1,0.26,2.38,,,21.76,45260,3.9,19.08,21.15,21.15,22.19,25.16,39680,43990,43990,46150,52330,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,50,40,0.85,0.58,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,1220,15.2,1.315,0.9,,,15.14,31490,2.3,10.33,11.14,13.79,16.62,22.32,21490,23170,28690,34560,46430,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,40,17.9,1.3,0.89,,,33.35,69360,3.9,18.16,22.45,37.46,40.6,41.21,37770,46700,77920,84450,85720,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,150,9.8,0.163,0.6,,,19.32,40190,1.8,14.65,15.56,19,21.2,27.07,30470,32360,39520,44100,56300,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,1150,5.1,1.238,1.13,,,14.32,29790,1.5,9.5,10.36,13.26,17.26,19.65,19760,21560,27580,35900,40880,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,60,4.7,1.777,1.62,,,21.22,44130,1.1,14.47,17.23,22.62,23.54,25.22,30090,35840,47050,48960,52460,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,1090,8,1.176,1.81,,,11.75,24440,1.9,9.23,10.14,11.38,13.22,13.87,19190,21100,23660,27500,28840,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,60,31.5,0.066,0.41,,,10.9,22680,3.8,9.41,9.42,9.47,10.24,16.27,19580,19590,19690,21300,33840,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,40,2.3,1.139,7.14,,,21.09,43870,1,14.43,16.03,18.39,25.68,28.5,30010,33330,38240,53410,59270,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,130,4.8,2.022,0.67,,,14.7,30580,1.4,10.79,12.75,14.49,17.24,19.15,22430,26520,30130,35860,39830,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,5920,5.5,6.38,2.1,,,14.31,29760,2.4,9.53,10.92,12.65,18.08,21.45,19830,22720,26310,37600,44620,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,60,37.3,1.718,0.57,,,19.66,40890,2.9,13.55,13.96,20.43,21.03,26.41,28190,29030,42500,43730,54930,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,30,9.3,0.035,0.05,,,11.9,24750,1.3,9.5,9.5,9.5,9.5,21.71,19760,19760,19760,19760,45150,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,910,4.8,0.975,1.34,,,12.33,25640,1.4,9.37,10.5,11.72,13.45,16.25,19500,21840,24370,27980,33790,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,450,13.2,0.485,0.6,,,13.8,28710,3.9,10.79,11.05,11.35,13.5,22.81,22430,22980,23610,28070,47450,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,370,19.2,0.401,0.83,,,17.18,35730,14.8,10.81,13.65,19.56,19.56,19.56,22490,28390,40690,40690,40690,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,90,8.6,1.382,0.33,,,20.06,41720,1.2,16.73,17.36,18.93,21.4,24.24,34800,36110,39370,44510,50420,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,3760,3.9,4.052,0.98,,,13.19,27430,1.2,9.44,9.82,11.23,14.41,20.89,19620,20420,23360,29980,43440,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,50,10,1.451,0.35,,,24.18,50280,0.8,19.51,21.32,24,25.8,30.3,40580,44350,49920,53670,63020,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,90,8.2,1.455,1.19,,,16.46,34240,1.8,11.11,13,15.68,18.88,24.28,23110,27040,32620,39270,50490,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,1540,6.5,1.659,1.36,,,12.56,26120,1.5,8.84,9.59,10.75,13.28,17.94,18390,19950,22360,27630,37320,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,40,8.8,1.101,0.9,,,21.04,43760,1.2,16.35,16.37,22.37,24.15,24.15,34010,34040,46540,50220,50220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,1600,24.7,1.723,3.41,,,12.89,26800,3.3,10.54,11.18,12,12,18.5,21930,23250,24960,24960,38480,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,detailed,70,36.6,0.073,1.25,,,34.72,72210,6.1,12.54,13.29,18.36,55.17,85.11,26090,27650,38180,114750,177020,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other",detailed,740,1.4,0.802,0.71,,,15.02,31240,0.6,10.99,10.99,13.26,16.39,22.69,22860,22860,27570,34100,47190,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other",detailed,90,8.3,2.647,2.35,,,28.1,58440,4,14.83,19.12,19.42,44.96,47.33,30840,39760,40390,93530,98450,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-9021,Health Information Technologists and Medical Registrars,detailed,200,4.1,0.213,0.94,,,14.7,30570,2.4,9.26,9.48,14.54,18.54,21.84,19250,19710,30230,38570,45420,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,29-9093,Surgical Assistants,detailed,70,4.5,0.08,0.65,,,11.03,22950,0.9,9.38,9.38,10.37,11.34,11.91,19520,19520,21580,23590,24770,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,1080,3.2,16.686,0.36,,,15.18,31580,1.9,10.53,11.97,14.54,17.07,20.83,21890,24890,30250,35510,43320,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,17190,1.9,18.522,0.4,,,11.08,23050,1.1,8.64,9.46,9.84,11.6,14.38,17980,19680,20470,24130,29900,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,580,4.6,17.203,0.37,,,17.73,36880,1.6,13.04,14.11,17.11,19.92,22.19,27110,29350,35590,41440,46160,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,140,6.2,2.137,0.09,,,11.25,23390,1.3,9.25,9.25,10.79,12.45,13.29,19240,19240,22450,25890,27640,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,8050,2.6,8.669,0.36,,,9.86,20500,0.4,8.5,9.01,9.66,9.8,10.25,17680,18730,20090,20390,21320,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,120,12.4,3.424,0.14,,,14.15,29430,1.1,11.62,13.48,13.8,14.97,17.11,24160,28040,28700,31140,35590,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,250,4.1,3.795,0.43,,,15.92,33100,0.9,13.33,14.05,15.26,17.28,19.31,27730,29220,31730,35940,40150,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,740,15.5,0.793,0.09,,,13.47,28020,13.6,8.53,9.01,10.15,18.63,28.48,17750,18740,21100,38750,59240,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,120,10.2,3.676,0.41,,,19.36,40270,1.3,15.17,18.86,19.28,19.42,22.5,31560,39240,40100,40400,46800,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-1132,Orderlies,detailed,530,1.4,0.568,1.77,,,10.31,21440,0.3,8.63,9.11,9.55,10.14,12.67,17950,18960,19860,21080,26350,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,700,10.3,0.753,1.1,,,12.57,26150,2.2,9.76,10.89,12.29,13.65,16.16,20310,22650,25550,28380,33610,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,70,35.5,0.071,0.25,,,11.4,23700,15.6,9.25,9.76,9.76,10.32,18.3,19250,20290,20290,21470,38070,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,80,19.8,1.294,2.12,,,14.43,30010,7.9,9.97,10.51,11.8,18.42,21.74,20740,21870,24540,38320,45220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,160,27.1,0.171,0.28,,,10.43,21700,4.7,8.97,9.55,9.77,10.91,13.11,18650,19870,20330,22690,27260,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,130,7.2,2.064,0.85,,,16.96,35270,3.6,11.17,14.36,16.88,21.02,22.73,23220,29880,35120,43730,47280,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,2500,5.8,2.691,1.1,,,11.12,23120,2.9,8.76,9.67,10.54,12.86,13.02,18210,20110,21910,26740,27080,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,70,11.3,2.133,0.87,,,17.67,36750,5.1,12.97,13.05,16.88,20.42,24.97,26970,27130,35100,42480,51950,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,230,10.7,3.59,0.71,,,14.69,30560,1.9,11.63,13.34,14.5,16.26,19.48,24180,27750,30160,33820,40510,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,700,32.9,0.757,0.15,,,13.01,27060,2.7,9.9,10.22,11.82,13.41,16.13,20590,21270,24590,27900,33540,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,180,12.8,5.216,1.04,,,17.97,37380,2.5,14.31,15.75,18.18,19.92,21.07,29760,32760,37810,41440,43830,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,50,31.8,0.71,1.61,,,20.41,42440,9.1,10.94,11.42,17.91,22.45,36.59,22760,23750,37260,46690,76110,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,130,16.5,0.143,0.33,,,12.86,26760,2.5,9.07,10.2,12.55,14.89,16.41,18870,21210,26100,30970,34130,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,130,16.9,0.138,0.4,,,13.49,28070,3.2,10.7,11.54,13.12,15.42,17.87,22260,24010,27290,32080,37160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,1320,12.7,1.42,4.92,,,12.89,26800,3.1,9.46,10.17,11.78,14.5,16.31,19680,21150,24500,30160,33920,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,640,13.8,0.687,0.9,,,10.51,21860,2.1,8.9,9.4,10.2,10.8,11.38,18500,19550,21210,22460,23670,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,940,9.6,1.014,1.12,,,12.11,25180,2.2,9.78,10.63,11.6,13.91,15.56,20330,22100,24130,28940,32360,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,540,4.8,0.584,0.87,,,15.5,32230,1.3,8.98,10.1,12.34,20.29,26.92,18670,21010,25680,42210,55990,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,3840,1.4,59.31,2.57,,,20.39,42410,0.8,10.02,11.43,17.85,25.78,35.99,20840,23770,37130,53620,74860,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,53490,0.3,57.63,2.5,,,14.97,31130,0.3,8.5,8.77,10.17,21.57,23.83,17680,18240,21160,44860,49570,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,2290,1.2,67.974,2.95,,,20.99,43650,2.4,10.8,13.61,19.36,25.71,34.57,22470,28310,40260,53480,71910,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,3060,0.1,3.294,3.62,,,23.43,48730,0.1,15.62,20.57,23.87,24.83,27.09,32490,42790,49640,51650,56350,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,190,0.3,0.203,0.37,,,22.15,46070,0.2,16.55,20.57,21.88,24.21,26.71,34430,42780,45510,50350,55560,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,60,9,0.988,2.31,,,18.22,37900,3.6,10.01,10.83,14.65,21.37,39.64,20830,22520,30470,44450,82450,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,1010,5.2,1.084,2.54,,,14.25,29630,2.5,8.5,8.93,10.36,17.15,25.12,17680,18580,21550,35670,52250,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,60,15.6,1.664,3.89,,,24.98,51950,3.9,13.5,16,20.89,31.07,40.6,28080,33280,43450,64630,84450,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,**,**,**,**,,,24.91,51810,1.4,14.03,16.33,27.87,30.86,32.87,29170,33970,57970,64190,68370,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,detailed,110,4.9,0.12,1.29,,,20.99,43660,2.5,16.67,20.19,21.58,23.21,24.82,34670,42000,44890,48270,51630,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-3011,Bailiffs,detailed,810,0.3,0.875,8.35,,,18.17,37800,0.1,12.8,14.38,17.83,21.81,23.67,26620,29900,37080,45370,49230,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-3021,Detectives and Criminal Investigators,detailed,570,0,0.611,0.87,,,39.38,81910,0,14.86,18.68,31.22,59.98,73,30910,38860,64940,124760,151840,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,11980,0.1,12.902,3.03,,,19.5,40560,0.1,11.87,16.5,21.57,22.83,23.83,24700,34320,44860,47480,49570,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,190,9.1,0.2,0.88,,,20.45,42530,0.8,14.67,20.3,20.59,21,21.64,30510,42220,42840,43680,45010,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,170,20.9,0.179,2.54,,,12.57,26140,5.4,9.07,9.65,10.18,11.56,23.95,18860,20070,21170,24050,49820,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,950,5.4,14.731,1.86,,,11.91,24770,1.3,10.01,10.02,10.02,12.96,16.56,20830,20840,20840,26960,34440,,
